Nomber,Name,Weight,Volume,Brand,Price,Min
MB068949,"CLIP, METAL",0.004,0.012,mitsubishi,110.83,1
MB076376,GASKET RUBBER SEAL,0.001,0.003,mitsubishi,138.34,1
MB084759,"HOSE ASSY, WINDSHIELD WASHER",0.08,0.365,mitsubishi,997.43,1
MB092440,GASKET RUBBER SEAL,0.002,0.006,mitsubishi,92.75,1
MB115492,"CLIP, PLASTIC",0.001,0.003,mitsubishi,80.17,1
MB115909,"PLUG, BODY PANEL",0.024,0.066,mitsubishi,852.02,1
MB121032,"CLIP, PLASTIC",0.002,0.006,mitsubishi,95.11,1
MB132135,"CLIP, PLASTIC",0.001,0.003,mitsubishi,60.52,1
MB138567,"CLIP, METAL",0.003,0.009,mitsubishi,106.9,1
MB153448,"CLIP, PLASTIC",0.001,0.003,mitsubishi,68.38,1
MB153825,"CLIP, PLASTIC",0.001,0.003,mitsubishi,62.88,1
MB157530,"CLIP, PLASTIC",0.003,0.009,mitsubishi,70.74,1
MB163747,"GASKET, PLASTIC",0.004,0.012,mitsubishi,219.29,1
MB174347,"CLIP, PLASTIC",0.002,0.006,mitsubishi,42.44,1
MB185319,"GASKET, RUBBER",0.271,0.738,mitsubishi,2044.39,1
MB192348,RUBBER TUBE,0.046,0.21,mitsubishi,1046.17,1
MB192717,GASKET RUBBER SEAL,0.002,0.006,mitsubishi,75.46,1
MB221722,RUBBER TUBE,0.238,1.08,mitsubishi,899.97,1
MB221725,RUBBER TUBE,0.283,1.285,mitsubishi,803.29,1
MB222484,RUBBER TUBE,0.229,1.04,mitsubishi,803.29,1
MB241229,"SLEEVE, RING METAL",0.013,0.036,mitsubishi,899.97,1
MB242736,GASKET RUBBER SEAL,0.1,0.273,mitsubishi,231.08,1
MB253639,"CLIP, METAL",0.002,0.006,mitsubishi,87.25,1
MB253964,"CLIP, PLASTIC",0.001,0.003,mitsubishi,73.1,1
MB270012,"CLIP, PLASTIC",0.008,0.021,mitsubishi,143.84,1
MB270053,"SLEEVE, RING METAL",0.002,0.006,mitsubishi,73.1,1
MB292508,"WEATHERSTRIP, DOOR GLASS",0.18,0.492,mitsubishi,1557.07,1
MB294059,GASKET RUBBER SEAL,0.004,0.012,mitsubishi,535.27,1
MB317677,"CLIP, PLASTIC",0.002,0.006,mitsubishi,77.81,1
MB317746,"CLIP, PLASTIC",0.002,0.006,mitsubishi,55.81,1
MB319927,"CLIP, PLASTIC",0.002,0.006,mitsubishi,62.88,1
MB326033,"CLIP, PLASTIC",0.007,0.018,mitsubishi,95.11,1
MB344737,"CLIP, PLASTIC",0.002,0.006,mitsubishi,95.11,1
MB344789,"CLIP, PLASTIC",0.002,0.006,mitsubishi,60.52,1
MB345544,"CLIP, PLASTIC",0.004,0.012,mitsubishi,133.62,1
MB356382,RUBBER TUBE,0.252,1.145,mitsubishi,924.34,1
MB356383,RUBBER TUBE,0.283,1.285,mitsubishi,876.39,1
MB361578,"CLIP, PLASTIC",0.003,0.009,mitsubishi,82.53,1
MB367320,"PLUG, PLASTIC",0.002,0.006,mitsubishi,92.75,1
MB380855,RUBBER TUBE,0.085,0.385,mitsubishi,268.03,1
MB382513,GASKET RUBBER SEAL,0.013,0.036,mitsubishi,315.97,1
MB390037,RUBBER TUBE,0.325,1.475,mitsubishi,1946.92,1
MB390193,"PLUG, BODY PANEL",0.003,0.009,mitsubishi,437.8,1
MB400461,GASKET RUBBER SEAL,0.023,0.063,mitsubishi,268.03,1
MB407635,"PLUG, PLASTIC",0.003,0.009,mitsubishi,82.53,1
MB412060,"PLUG, PLASTIC",0.004,0.012,mitsubishi,228.73,1
MB416321,"PLUG, PLASTIC",0.007,0.018,mitsubishi,315.97,1
MB416322,GASKET RUBBER SEAL,0.004,0.012,mitsubishi,97.46,1
MB419223,GASKET RUBBER SEAL,0.072,0.195,mitsubishi,364.7,1
MB421156,"MOULDING ASSY, BUMPER COVER",0.201,25.0,mitsubishi,1811.73,1
MB421471,GASKET RUBBER SEAL,0.245,0.669,mitsubishi,1995.65,1
MB434245,"SENSOR ASSY, FUEL ",0.248,0.675,mitsubishi,4525.79,1
MB439488,SWITCH ASSY,0.048,0.22,mitsubishi,2287.26,1
MB439637,SWITCH ASSY,0.006,0.025,mitsubishi,413.44,1
MB476821,"CLIP, PLASTIC",0.003,0.009,mitsubishi,51.09,1
MB481588,"CLIP, PLASTIC",0.003,0.009,mitsubishi,106.9,1
MB487972,"TUBE ASSY, PLASTIC",0.006,0.015,mitsubishi,175.28,1
MB504238,GASKET RUBBER SEAL,0.008,0.021,mitsubishi,192.57,1
MB513065,"MOULDING ASSY, BUMPER COVER",0.036,7.0,mitsubishi,584.0,1
MB513093,"FOOTREST ASSY, FLOOR MOUNTED",1.547,5.0,mitsubishi,4112.35,1
MB527558,RUBBER TUBE,0.271,1.23,mitsubishi,2141.06,1
MB538964,"RESERVOIR ASSY, COOLANT ",0.267,1.0,mitsubishi,1811.73,1
MB547806,"CLIP, PLASTIC",0.004,0.012,mitsubishi,97.46,1
MB554317,GASKET RUBBER SEAL,0.001,0.003,mitsubishi,126.55,1
MB571603,"SENSOR ASSY, FUEL LEVEL",0.275,1.25,mitsubishi,4429.11,1
MB571605,"SENSOR ASSY, FUEL LEVEL",0.284,1.29,mitsubishi,3212.38,1
MB575774,"CLIP, PLASTIC",0.004,0.012,mitsubishi,84.89,1
MB579402,"SLEEVE, RING METAL",0.006,0.015,mitsubishi,170.56,1
MB587175,FERROUS PIPE,0.026,15.0,mitsubishi,315.97,1
MB590578,"CLIP, PLASTIC",0.003,0.009,mitsubishi,84.89,1
MB596502,GASKET RUBBER SEAL,0.001,0.003,mitsubishi,73.1,1
MB597765,LIGHT BULB,0.55,5.0,mitsubishi,3188.02,1
MB597892,"PLUG, PLASTIC",0.008,0.021,mitsubishi,192.57,1
MB605260,"RESERVOIR ASSY, COOLANT ",0.234,1.0,mitsubishi,1166.42,1
MB606300,"RESERVOIR ASSY, WINDSHIELD",0.238,2.16,mitsubishi,1436.02,1
MB606687,"COVER ASSY, PLASTIC",0.055,0.25,mitsubishi,754.56,1
MB618848,"HOSE ASSY, BRAKE ",0.066,0.3,mitsubishi,138.34,1
MB619578,"EMBLEM NAME PLATE, PLASTIC",0.025,0.069,mitsubishi,1776.36,1
MB620532,"SENSOR ASSY, THROTTLE POSITION",0.228,0.621,mitsubishi,5718.15,1
MB623309,"PLUG, BODY PANEL",0.004,0.012,mitsubishi,268.03,1
MB623336,"LAMP ASSY, LICENSE PLATE",0.193,0.525,mitsubishi,2968.72,1
MB642442,"CLIP, METAL",0.003,0.009,mitsubishi,58.16,1
MB645307,"CLIP, PLASTIC",0.002,0.006,mitsubishi,68.38,1
MB657410,SWITCH ASSY,0.022,0.1,mitsubishi,1946.92,1
MB658726,"SENSOR ASSY, FUEL LEVEL",0.065,0.295,mitsubishi,2506.55,1
MB659470,GASKET RUBBER SEAL,0.009,0.024,mitsubishi,315.97,1
MB660521,RUBBER TUBE,0.238,1.08,mitsubishi,608.36,1
MB660692,RUBBER TUBE,0.333,1.515,mitsubishi,924.34,1
MB660693,RUBBER TUBE,0.295,1.34,mitsubishi,948.7,1
MB664396,SWITCH ASSY,0.07,0.32,mitsubishi,2068.75,1
MB669185,GASKET RUBBER SEAL,0.528,1.44,mitsubishi,2409.09,1
MB674209,"CLIP, PLASTIC",0.002,0.006,mitsubishi,77.81,1
MB683756,"CLIP, PLASTIC",0.003,0.009,mitsubishi,60.52,1
MB683949,WIPER BLADE ASSY,0.154,0.7,mitsubishi,1557.07,1
MB683999,"CLIP, PLASTIC",0.004,0.012,mitsubishi,39.3,1
MB687000,"GASKET, RUBBER",0.018,0.048,mitsubishi,268.03,1
MB687002,"GASKET, EXHAUST PIPE METAL",0.024,0.066,mitsubishi,340.34,1
MB687004,"GASKET, EXHAUST PIPE METAL",0.024,0.066,mitsubishi,292.39,1
MB687012,"GASKET, INLET MANIFOLD PARONITE",0.021,0.057,mitsubishi,389.07,1
MB687013,"GASKET, EXHAUST PIPE PARONITE",0.023,0.063,mitsubishi,315.97,1
MB687014,"GASKET, RUBBER",0.028,0.075,mitsubishi,315.97,1
MB687015,"GASKET, EXHAUST PIPE METAL",0.024,0.066,mitsubishi,315.97,1
MB687021,"GASKET, EXHAUST PIPE METAL",0.029,0.078,mitsubishi,364.7,1
MB687022,"GASKET, EXHAUST PIPE METAL",0.056,0.153,mitsubishi,413.44,1
MB692947,"CLIP, PLASTIC",0.002,0.006,mitsubishi,106.9,1
MB696120,"CLIP, PLASTIC",0.002,0.006,mitsubishi,77.81,1
MB696509,"CLIP, PLASTIC",0.003,0.009,mitsubishi,60.52,1
MB696641,"CLIP, PLASTIC",0.002,0.006,mitsubishi,80.17,1
MB701665,"CLIP, PLASTIC",0.002,0.006,mitsubishi,66.81,1
MB702294,"CLIP, PLASTIC",0.001,0.003,mitsubishi,84.89,1
MB719516,"PLUG, PLASTIC",0.006,0.015,mitsubishi,104.54,1
MB719517,"PLUG, PLASTIC",0.007,0.018,mitsubishi,141.48,1
MB775216,"CLIP, PLASTIC",0.003,0.009,mitsubishi,95.11,1
MB777306,"COVER ASSY, PLASTIC",0.018,0.08,mitsubishi,559.63,1
MB777731,"PLUG, PLASTIC",0.002,0.006,mitsubishi,126.55,1
MB789404,"CLIP, PLASTIC",0.002,0.006,mitsubishi,68.38,1
MB811106,SWITCH ASSY,0.223,1.015,mitsubishi,13480.69,1
MB811554,SWITCH ASSY,0.072,0.325,mitsubishi,2287.26,1
MB811555,SWITCH ASSY,0.075,0.34,mitsubishi,2700.7,1
MB813383,SWITCH ASSY,0.04,0.18,mitsubishi,2822.53,1
MB814152,"CLIP, PLASTIC",0.001,0.003,mitsubishi,84.89,1
MB814162,"CLIP, PLASTIC",0.003,0.009,mitsubishi,126.55,1
MB814166,"CLIP, PLASTIC",0.001,0.003,mitsubishi,53.45,1
MB814167,"CLIP, PLASTIC",0.003,0.009,mitsubishi,70.74,1
MB814447,GASKET RUBBER SEAL,0.001,0.003,mitsubishi,121.83,1
MB814449,"CLIP, PLASTIC",0.001,0.003,mitsubishi,68.38,1
MB814468,"EMBLEM NAME PLATE, PLASTIC",0.004,0.012,mitsubishi,876.39,1
MB817099,"CLIP, PLASTIC",0.006,0.015,mitsubishi,92.75,1
MB821509,GASKET RUBBER SEAL,0.03,0.081,mitsubishi,510.9,1
MB837106,SWITCH ASSY,0.081,0.37,mitsubishi,2409.09,1
MB837108,SWITCH ASSY,0.083,0.375,mitsubishi,2409.09,1
MB866568,"CLIP, PLASTIC",0.002,0.006,mitsubishi,99.82,1
MB880455,"CLIP, PLASTIC",0.002,0.006,mitsubishi,121.83,1
MB880530,"CLIP, PLASTIC",0.004,0.012,mitsubishi,90.39,1
MB881494,"PLUG, PLASTIC",0.004,0.012,mitsubishi,413.44,1
MB886426,SWITCH ASSY,0.072,0.325,mitsubishi,2287.26,1
MB889049,"CLIP, PLASTIC",0.003,0.009,mitsubishi,73.1,1
MB890973,RUBBER TUBE,0.168,0.765,mitsubishi,584.0,1
MB890974,RUBBER TUBE,0.19,0.865,mitsubishi,559.63,1
MB890975,RUBBER TUBE,0.266,1.21,mitsubishi,827.66,1
MB890985,RUBBER TUBE,0.425,1.93,mitsubishi,852.02,1
MB896029,SWITCH ASSY,0.077,0.35,mitsubishi,2409.09,1
MB896655,"SLEEVE, RING METAL",0.009,0.024,mitsubishi,340.34,1
MB896714,GASKET RUBBER SEAL,0.003,0.009,mitsubishi,109.25,1
MB918684,"HOSE ASSY, WINDSHIELD WASHER",0.129,0.585,mitsubishi,997.43,1
MB918845,RUBBER TUBE,0.05,0.225,mitsubishi,413.44,1
MB918846,RUBBER TUBE,0.074,0.335,mitsubishi,1021.8,1
MB918848,RUBBER TUBE,0.096,0.435,mitsubishi,1021.8,1
MB918849,"HOSE ASSY, WINDSHIELD WASHER",0.07,0.32,mitsubishi,803.29,1
MB922939,RUBBER TUBE,0.227,1.03,mitsubishi,2141.06,1
MB928711,GASKET RUBBER SEAL,0.044,0.12,mitsubishi,155.63,1
MB936390,"PLUG, PLASTIC",0.01,0.027,mitsubishi,268.03,1
MB936398,"RING SET, SYNCHRONIZER",0.067,0.183,mitsubishi,1683.61,1
MB937338,"GASKET, WATER BY-PASS PAPER",0.007,0.018,mitsubishi,138.34,1
MB937580,"GASKET, WATER BY-PASS PAPER",0.003,0.009,mitsubishi,168.2,1
MB938520,"CLIP, PLASTIC",0.004,0.012,mitsubishi,106.9,1
MB939236,RUBBER TUBE,0.1,0.455,mitsubishi,705.83,1
MB939237,"HOSE ASSY, WINDSHIELD WASHER",0.036,0.165,mitsubishi,535.27,1
MB939238,RUBBER TUBE,0.079,0.36,mitsubishi,1168.0,1
MB939239,RUBBER TUBE,0.075,0.34,mitsubishi,657.1,1
MB944820,"CLIP, PLASTIC",0.002,0.006,mitsubishi,192.57,1
MB946604,"GASKET, RUBBER",0.001,0.003,mitsubishi,44.02,1
MB946605,GASKET RUBBER SEAL,0.003,0.009,mitsubishi,70.74,1
MB950259,GASKET RUBBER SEAL,0.002,0.006,mitsubishi,87.25,1
MC045936,"COVER ASSY, PLASTIC",0.026,0.12,mitsubishi,292.39,1
MC111580,RUBBER TUBE,0.275,1.25,mitsubishi,1776.36,1
MC117650,"PLUG, METAL",0.095,0.258,mitsubishi,924.34,1
MC123107,"EXHAUST PIPE, MUFFLER",4.697,25.0,mitsubishi,5840.77,1
MC123200,"EXHAUST PIPE, MUFFLER",11.0,25.0,mitsubishi,13824.95,1
MC127050,RUBBER TUBE,0.286,1.3,mitsubishi,1338.56,1
MC127051,RUBBER TUBE,0.569,2.585,mitsubishi,3066.19,1
MC127145,GASKET RUBBER SEAL,0.002,0.006,mitsubishi,104.54,1
MC129509,"PLUG, BODY PANEL",0.011,0.03,mitsubishi,657.1,1
MC130643,"CLIP, PLASTIC",0.002,0.006,mitsubishi,87.25,1
MC134277,"SWITCH ASSY, BACK-UP LAMP",0.095,0.258,mitsubishi,1460.39,1
MC139302,BUMBER COVER ASSY ,5.5,25.0,mitsubishi,17200.82,1
MC139314,INSULATOR ASSY,0.341,1.55,mitsubishi,3625.82,1
MC140047,SWITCH ASSY,0.019,0.085,mitsubishi,2360.36,1
MC149155,LIGHT BULB,0.308,2.8,mitsubishi,5158.52,1
MC149236,"CLIP, PLASTIC",0.003,0.009,mitsubishi,73.1,1
MC182964,GASKET RUBBER SEAL,1.359,3.705,mitsubishi,14430.17,1
MC184753G,FERROUS PIPE,0.44,15.0,mitsubishi,22143.98,1
MC186839,"PLUG, PLASTIC",0.011,0.03,mitsubishi,219.29,1
MC187257,"COVER ASSY, PLASTIC",0.146,0.665,mitsubishi,2384.72,1
MC187426,"HOSE ASSY, WINDSHIELD WASHER",0.056,0.255,mitsubishi,1581.43,1
MC187628,FERROUS PIPE,0.342,15.0,mitsubishi,29541.02,1
MC187662,FERROUS PIPE,0.11,15.0,mitsubishi,2537.21,1
MC189262,RUBBER TUBE,0.773,3.515,mitsubishi,2384.72,1
MC262132,"CLIP, PLASTIC",0.004,0.012,mitsubishi,146.2,1
MC342780,"LAMP ASSY, ROOM",0.006,0.015,mitsubishi,219.29,1
MC356707,"LAMP ASSY, LICENSE PLATE",0.086,0.234,mitsubishi,2141.06,1
MC424443,RUBBER TUBE,0.52,2.365,mitsubishi,2604.02,1
MC430323,RUBBER TUBE,0.333,1.515,mitsubishi,2068.75,1
MC804700,"CLIP, PLASTIC",0.004,0.012,mitsubishi,268.03,1
MC819273,"GASKET, WATER BY-PASS PAPER",0.028,0.075,mitsubishi,1216.73,1
MC840219,"SENSOR ASSY, OIL PRESSURE",0.059,0.162,mitsubishi,754.56,1
MC840590,SWITCH ASSY,0.079,0.36,mitsubishi,1605.8,1
MC844972,"SENSOR ASSY, TEMPERATURE",0.035,0.096,mitsubishi,2798.16,1
MC849346,LIGHT BULB,0.002,0.02,mitsubishi,268.03,1
MC849476,"SENSOR ASSY, OIL PRESSURE",0.079,0.216,mitsubishi,1119.26,1
MC858595,"SENSOR ASSY, SPEED",0.07,0.192,mitsubishi,4112.35,1
MC859060,SWITCH ASSY,0.077,0.35,mitsubishi,2238.53,1
MC859062,"SENSOR ASSY, OIL PRESSURE",0.058,0.159,mitsubishi,1971.29,1
MC859186,"SENSOR ASSY, OIL PRESSURE",0.114,0.312,mitsubishi,2165.43,1
MC930605,"SENSOR ASSY, AIRCONDITIONER PRESSURE",0.019,0.051,mitsubishi,1776.36,1
MC939286,"CLIP, PLASTIC",0.003,0.009,mitsubishi,131.26,1
MC967535,GASKET RUBBER SEAL,0.047,0.129,mitsubishi,1143.63,1
MC978996,"COVER ASSY, PLASTIC",2.2,10.0,mitsubishi,11266.52,1
MD001790,"CLIP, PLASTIC",0.011,0.03,mitsubishi,216.94,1
MD011425,GASKET RUBBER SEAL,0.011,0.03,mitsubishi,160.34,1
MD011426,GASKET RUBBER SEAL,0.008,0.021,mitsubishi,133.62,1
MD012433,RUBBER TUBE,0.029,0.13,mitsubishi,340.34,1
MD020239,GASKET RUBBER SEAL,0.011,0.03,mitsubishi,462.17,1
MD020256,GASKET RUBBER SEAL,0.006,0.015,mitsubishi,87.25,1
MD026769,RUBBER TUBE,0.089,0.405,mitsubishi,1630.16,1
MD030763,GASKET RUBBER SEAL,0.002,0.006,mitsubishi,124.19,1
MD030764,GASKET RUBBER SEAL,0.002,0.006,mitsubishi,153.27,1
MD041002,GASKET RUBBER SEAL,0.031,0.084,mitsubishi,268.03,1
MD041005,GASKET RUBBER SEAL,0.014,0.039,mitsubishi,175.28,1
MD041021,GASKET RUBBER SEAL,0.003,0.009,mitsubishi,106.9,1
MD050072,"GASKET, RUBBER",0.014,0.039,mitsubishi,199.64,1
MD050079,"GASKET, RUBBER",0.013,0.036,mitsubishi,184.71,1
MD050134,"GASKET, RUBBER",0.102,0.279,mitsubishi,584.0,1
MD050196,"HOSE ASSY, WINDSHIELD WASHER",0.074,0.335,mitsubishi,1387.29,1
MD050214,"SENSOR ASSY, TEMPERATURE",0.035,0.096,mitsubishi,1460.39,1
MD050312,GASKET RUBBER SEAL,0.051,0.138,mitsubishi,876.39,1
MD050461,GASKET RUBBER SEAL,0.003,0.009,mitsubishi,155.63,1
MD069001,"GASKET, RUBBER",0.014,0.039,mitsubishi,292.39,1
MD075834,GASKET RUBBER SEAL,0.004,0.012,mitsubishi,53.45,1
MD081048,"HOSE ASSY, WINDSHIELD WASHER",0.019,0.085,mitsubishi,138.34,1
MD086598,"CLIP, PLASTIC",0.006,0.015,mitsubishi,197.29,1
MD092660,"SENSOR ASSY, OIL PRESSURE",0.163,0.444,mitsubishi,2141.06,1
MD092725,"PLUG, PLASTIC",0.017,0.045,mitsubishi,11.79,1
MD092785,"PLUG, METAL",0.014,0.039,mitsubishi,510.9,1
MD094735,FERROUS PIPE,0.079,15.0,mitsubishi,632.73,1
MD096358,RUBBER TUBE,0.034,0.155,mitsubishi,657.1,1
MD096863,"PLUG, METAL",0.035,0.096,mitsubishi,162.7,1
MD096909,GASKET RUBBER SEAL,0.004,0.012,mitsubishi,199.64,1
MD100812,FERROUS PIPE,0.156,15.0,mitsubishi,997.43,1
MD102329,"SENSOR ASSY, TEMPERATURE",0.024,0.066,mitsubishi,3503.99,1
MD111505,"HOSE ASSY, WINDSHIELD WASHER",0.02,0.09,mitsubishi,364.7,1
MD120466,"HOSE ASSY, WINDSHIELD WASHER",0.026,0.12,mitsubishi,364.7,1
MD125376,"PLUG, METAL",0.022,0.06,mitsubishi,315.97,1
MD125940,GASKET RUBBER SEAL,0.007,0.018,mitsubishi,437.8,1
MD128002,"HOSE ASSY, WINDSHIELD WASHER",0.036,0.165,mitsubishi,705.83,1
MD130494,GASKET RUBBER SEAL,0.055,0.15,mitsubishi,973.07,1
MD135158,"GASKET, RUBBER",0.024,0.066,mitsubishi,413.44,1
MD137959,FERROUS PIPE,0.102,15.0,mitsubishi,1119.26,1
MD141543,RUBBER TUBE,0.047,0.215,mitsubishi,948.7,1
MD145371,GASKET RUBBER SEAL,0.003,0.009,mitsubishi,179.99,1
MD145826,"GASKET, CYLINDER HEAD GRAPHITE WITH METAL",0.099,0.27,mitsubishi,3212.38,1
MD147861,"HOSE ASSY, WINDSHIELD WASHER",0.013,0.06,mitsubishi,133.62,1
MD149338,"SENSOR ASSY, TEMPERATURE",0.04,0.108,mitsubishi,2822.53,1
MD149388,"GASKET, WATER BY-PASS PAPER",0.008,0.021,mitsubishi,240.52,1
MD149393,"GASKET, WATER BY-PASS PAPER",0.073,0.198,mitsubishi,948.7,1
MD149407,GASKET RUBBER SEAL,0.006,0.015,mitsubishi,268.03,1
MD149764,"GASKET, RUBBER",0.006,0.015,mitsubishi,315.97,1
MD150785,"PLUG, PLASTIC",0.022,0.06,mitsubishi,437.8,1
MD151426,"GASKET, WATER BY-PASS PAPER",0.019,0.051,mitsubishi,340.34,1
MD151428,"GASKET, WATER BY-PASS PAPER",0.007,0.018,mitsubishi,68.38,1
MD156651,"GASKET, WATER BY-PASS PAPER",0.009,0.024,mitsubishi,183.14,1
MD160915,"SENSOR ASSY, TEMPERATURE",0.031,0.084,mitsubishi,2798.16,1
MD161783,GASKET RUBBER SEAL,0.051,0.138,mitsubishi,559.63,1
MD163246,"GASKET, RUBBER",0.001,0.003,mitsubishi,131.26,1
MD164701,"GASKET, RUBBER",0.017,0.045,mitsubishi,876.39,1
MD165614,"GASKET, GRAPHITE",0.113,0.309,mitsubishi,2262.89,1
MD165631,"MOTOR ASSY, COOLING FAN",0.878,10.0,mitsubishi,5061.05,1
MD168115,"GASKET, RUBBER",0.076,0.207,mitsubishi,3772.01,1
MD168419,"GASKET, RUBBER",0.039,0.105,mitsubishi,924.34,1
MD168613,"GASKET, RUBBER",0.022,0.06,mitsubishi,389.07,1
MD170719,"GASKET, RUBBER",0.015,0.042,mitsubishi,389.07,1
MD171220,"GASKET, RUBBER",0.041,0.111,mitsubishi,1411.66,1
MD174560,GASKET RUBBER SEAL,0.065,0.177,mitsubishi,1654.53,1
MD180024,"GASKET, INLET MANIFOLD PARONITE",0.031,0.084,mitsubishi,510.9,1
MD180183,"PLUG, METAL",0.037,0.102,mitsubishi,535.27,1
MD180361,"GASKET, RUBBER",0.011,0.03,mitsubishi,153.27,1
MD180402,"PLUG, METAL",0.026,0.072,mitsubishi,486.53,1
MD181032,"GASKET, INLET MANIFOLD METAL",0.069,0.189,mitsubishi,1143.63,1
MD181864,"PLUG, BODY PANEL",0.01,0.027,mitsubishi,268.03,1
MD183238,"GASKET, WATER BY-PASS PAPER",0.002,0.006,mitsubishi,128.9,1
MD183239,"GASKET, WATER BY-PASS PAPER",0.006,0.015,mitsubishi,128.9,1
MD183240,"GASKET, WATER BY-PASS PAPER",0.003,0.009,mitsubishi,97.46,1
MD183244,"GASKET, WATER BY-PASS PAPER",0.021,0.057,mitsubishi,268.03,1
MD183532,"GASKET, INLET MANIFOLD PARONITE",0.07,0.192,mitsubishi,608.36,1
MD184008,"GASKET, WATER BY-PASS PAPER",0.02,0.054,mitsubishi,827.66,1
MD184046,"GASKET, PLASTIC",0.007,0.018,mitsubishi,175.28,1
MD184048,"GASKET, WATER BY-PASS PAPER",0.007,0.018,mitsubishi,224.01,1
MD184291,"SLEEVE, RING METAL",0.024,0.066,mitsubishi,510.9,1
MD184662,"GASKET, INLET MANIFOLD METAL",0.01,0.027,mitsubishi,168.2,1
MD185528,"GASKET, PLASTIC",0.007,0.018,mitsubishi,121.83,1
MD185805,"GASKET, RUBBER",0.056,0.153,mitsubishi,268.03,1
MD186785,GASKET RUBBER SEAL,0.007,0.018,mitsubishi,268.03,1
MD186786,GASKET RUBBER SEAL,0.064,0.174,mitsubishi,1289.83,1
MD186787,GASKET RUBBER SEAL,0.008,0.021,mitsubishi,413.44,1
MD187321,"GASKET, WATER BY-PASS PAPER",0.006,0.015,mitsubishi,209.08,1
MD188122,GASKET RUBBER SEAL,0.01,0.027,mitsubishi,216.94,1
MD188352,"GASKET, RUBBER",0.021,0.057,mitsubishi,340.34,1
MD188528,GASKET MANIFOLD,0.043,0.117,mitsubishi,852.02,1
MD188612,GASKET RUBBER SEAL,0.007,0.018,mitsubishi,146.2,1
MD189777,"GASKET, WATER BY-PASS PAPER",0.014,0.039,mitsubishi,389.07,1
MD189778,"GASKET, WATER BY-PASS PAPER",0.012,0.033,mitsubishi,364.7,1
MD189779,"GASKET, WATER BY-PASS PAPER",0.007,0.018,mitsubishi,124.19,1
MD190865,"GASKET, RUBBER",0.046,0.126,mitsubishi,437.8,1
MD191431,"GASKET, WATER BY-PASS PAPER",0.036,0.099,mitsubishi,233.44,1
MD191921,GASKET RUBBER SEAL,0.008,0.021,mitsubishi,224.01,1
MD191997,GASKET RUBBER SEAL,0.006,0.015,mitsubishi,99.82,1
MD192031,"GASKET, RUBBER",0.032,0.087,mitsubishi,632.73,1
MD193224,"GASKET, RUBBER",0.18,0.492,mitsubishi,486.53,1
MD193993,"COVER ASSY, TIMING GEAR",0.585,1.0,mitsubishi,2968.72,1
MD194403,"GASKET, WATER BY-PASS PAPER",0.003,0.009,mitsubishi,77.81,1
MD197079,"GASKET, WATER BY-PASS PAPER",0.013,0.036,mitsubishi,199.64,1
MD198000,"CLIP, METAL",0.011,0.03,mitsubishi,292.39,1
MD198547,GASKET RUBBER SEAL,0.008,0.021,mitsubishi,213.79,1
MD198553,GASKET RUBBER SEAL,0.002,0.006,mitsubishi,53.45,1
MD198913,"COVER ASSY, TIMING GEAR",0.134,1.0,mitsubishi,1630.16,1
MD199282,"GASKET, RUBBER",0.078,0.213,mitsubishi,340.34,1
MD300522,"GASKET, RUBBER",0.007,0.018,mitsubishi,95.11,1
MD302514,"ABSORBER ASSY, BUMPER ENERGY",0.007,1.5,mitsubishi,199.64,1
MD302639,"GASKET, RUBBER",0.004,0.012,mitsubishi,84.89,1
MD302900,"GASKET, RUBBER",0.149,0.405,mitsubishi,2676.33,1
MD302957,FERROUS PIPE,0.502,15.0,mitsubishi,2700.7,1
MD303264,"GASKET, RUBBER",0.008,0.021,mitsubishi,146.2,1
MD303649,"SENSOR ASSY, CRANKSHAFT POSITION",0.075,0.204,mitsubishi,5718.15,1
MD304545,"GASKET, RUBBER",0.014,0.039,mitsubishi,206.72,1
MD304944,GASKET RUBBER SEAL,0.006,0.015,mitsubishi,84.89,1
MD304945,GASKET RUBBER SEAL,0.012,0.033,mitsubishi,84.89,1
MD305971,RUBBER TUBE,0.075,0.34,mitsubishi,876.39,1
MD305972,RUBBER TUBE,0.051,0.23,mitsubishi,584.0,1
MD306885,"HOSE ASSY, WINDSHIELD WASHER",0.015,0.07,mitsubishi,150.91,1
MD307517,FERROUS PIPE,0.062,15.0,mitsubishi,1436.02,1
MD307582,"GASKET, RUBBER",0.019,0.051,mitsubishi,315.97,1
MD307583,"GASKET, INLET MANIFOLD METAL",0.033,0.09,mitsubishi,486.53,1
MD307705,GASKET RUBBER SEAL,0.067,0.183,mitsubishi,973.07,1
MD308400,RUBBER TUBE,0.035,0.16,mitsubishi,559.63,1
MD308431,FERROUS PIPE,0.112,15.0,mitsubishi,2360.36,1
MD308723,"GASKET, RUBBER",0.01,0.027,mitsubishi,657.1,1
MD308724,"GASKET, RUBBER",0.008,0.021,mitsubishi,340.34,1
MD308942,RUBBER TUBE,0.022,0.1,mitsubishi,535.27,1
MD308943,RUBBER TUBE,0.031,0.14,mitsubishi,413.44,1
MD309002,GASKET RUBBER SEAL,0.072,0.195,mitsubishi,2060.89,1
MD309036,"SLEEVE, RING METAL",0.021,0.057,mitsubishi,389.07,1
MD309336,RUBBER TUBE,0.053,0.24,mitsubishi,535.27,1
MD309608,FERROUS PIPE,0.314,15.0,mitsubishi,2700.7,1
