brend_field,oem_field,name_field,weight_field,volume_field
VAG,4F0201511E,"FILTER ASSY, FUEL PUMP",0.35,0.0
VAG,4G0133843,"FILTER ASSY, AIR ELEMENT",0.442,0.0
VAG,4G0133843K,"FILTER ASSY, AIR ELEMENT",0.355,0.0
VAG,4H0819439,"FILTER ASSY, AIR ELEMENT",0.322,0.0
VAG,5Q0129620B,"FILTER ASSY, AIR ELEMENT",0.509,0.0
VAG,5Q0407182A,"BUSHING, RUBBER",0.198,0.0
VAG,5Q0407183L,"BUSHING, SUSPENSION ARM",0.344,0.0
VAG,5Q09191339B9,GASKET RUBBER SEAL,0.001,0.003
VAG,6Q0820367,"FILTER ASSY, AIR ELEMENT",0.112,0.0
VAG,7H0127401B,"FILTER ASSY, FUEL PUMP",0.664,0.0
VAG,7H0129620A,"FILTER ASSY, AIR ELEMENT",0.506,0.0
VAG,7H0819631A,"FILTER ASSY, CABIN AIR",0.385,0.0
VAG,7L0129620,"FILTER ASSY, AIR ELEMENT",0.571,0.0
VAG,7L0129620A,"FILTER ASSY, AIR ELEMENT",0.593,0.0
VAG,7L6127434C,"FILTER ASSY, FUEL PUMP",0.262,0.0
VAG,7L6941039,HEADLAMP ASSY,2.09,15.0
VAG,7N0127177B,"FILTER ASSY, FUEL PUMP",0.197,0.0
VAG,8E0819439,"FILTER ASSY, CABIN AIR",0.168,0.0
VAG,8E0857117,HOLDER FOR CANDLE HIGH VOLTAGE WIRES,0.026,0.0
VAG,8R0201220A,EXHAUST PIPE ASSY,0.053,0.0
VAG,94810601603,FERROUS PIPE,0.05,15.0
VAG,95835180201,"COVER ASSY, DISC BRAKE",0.199,0.0
VAG,99610511552,"SEAL KIT, VALVE STEM OIL",0.002,0.0
VAG,99610612572,THERMOSTAT ASSY,0.075,0.0
VAG,9A110722400,OIL FILTER,0.0,0.0
VAG,9A790560100,SPARK PLUG,0.055,0.0
VAG,9Y0698451AC,"PAD KIT, DISC BRAKE",3.3,0.0
VAG,ASE29401270H00,FUEL SYSTEM CLEANER,1.1,0.001
VAG,N0110184,"LINER, ANTENNA",0.006,0.0
VAG,N0119034,"DISC ASSY, MAGNET CLUTCH",0.002,0.0
VAG,N0138132,"WASHER, METAL",0.003,0.0
VAG,N0138157,"GASKET, A/T OIL PAN ",0.003,0.009
VAG,N0138495,"WASHER, METAL",0.008,0.0
VAG,N0200241,"CLIP, PLASTIC",0.022,0.06
VAG,N0385012,"CLIP, PLASTIC",0.001,0.003
VAG,N0445113,"BOLT, METAL",0.012,0.0
VAG,N10124501,"PLUG, PLASTIC",0.004,0.012
VAG,N10156207,"BOLT, METAL",0.009,0.0
VAG,N10211202,"BOLT, METAL",0.107,0.0
VAG,N10226501,"PLUG, PLASTIC",0.007,0.018
VAG,N10240304,SCREW ,0.176,0.0
VAG,N10415903,SCREW ,0.002,0.0
VAG,N10424102,SCREW ,0.002,0.0
VAG,N10424401,"CLIP, PLASTIC",0.007,0.018
VAG,N10470703,"BOLT, METAL",0.007,0.0
VAG,N10525501,FUSE,0.002,0.0
VAG,N10525506,FUSE,0.002,0.0
VAG,N10525508,FUSE,0.003,0.0
VAG,N10525607,FUSE,0.01,0.0
VAG,N10535502,SCREW ,0.011,0.0
VAG,N10567901,"BOLT, HULTER SPARE WHEEL",0.006,0.0
VAG,N10599501,"BOLT, METAL",0.009,0.0
VAG,N10601501,"CLAMP, METAL",0.066,0.0
VAG,N10621301,"CLIP, PLASTIC",0.012,0.033
VAG,N10648301,"BOLT, METAL",0.006,0.0
VAG,N10666302,SCREW     ,0.003,0.0
VAG,N10754801,"RETAINER, SHAFT",0.499,0.0
VAG,N90316801,GASKET RUBBER SEAL,0.001,0.003
VAG,N90353902,SCREW ,0.001,0.0
VAG,N90403003,"COVER ASSY, PLASTIC",0.01,0.045
VAG,N90432402,GASKET RUBBER SEAL,0.004,0.012
VAG,N90455301,"NUT, METAL",0.006,0.0
VAG,N90531501,"WEATHERSTRIP, DOOR GLASS",0.001,0.003
VAG,N90666003,GASKET RUBBER SEAL,0.003,0.009
VAG,N90685101,"CLIP, METAL",0.003,0.009
VAG,N90698606,SCREW     ,0.003,0.0
VAG,N90698703,"NUT, METAL",0.002,0.0
VAG,N90787003,"BOLT, METAL",0.023,0.0
VAG,N90821401,"CLIP, PLASTIC",0.009,0.024
VAG,N90964901,"PLUG, PLASTIC",0.007,0.018
VAG,N90972201,SCREW ,0.007,0.0
VAG,N90974701,SCREW     ,0.006,0.0
VAG,N90986802,SCREW ,0.006,0.0
VAG,N91096701,"BOLT, METAL",0.009,0.0
VAG,N91096702,"BOLT, METAL",0.007,0.0
VAG,N91097101,"BOLT, METAL",0.01,0.0
VAG,N91228001,"BOLT, METAL",0.254,0.0
VAG,N91236401,"BOLT, METAL",0.123,0.0
VAG,N98991001,"NUT, METAL",0.017,0.0
VAG,WHT000206A,"CAP, METAL",0.017,0.0
VAG,WHT000323A,"NUT, METAL",0.077,0.0
VAG,WHT000713,"NUT, PLASTIC",0.007,0.0
VAG,WHT000862,GASKET RUBBER SEAL,0.002,0.006
VAG,WHT000863,GASKET RUBBER SEAL,0.003,0.009
VAG,WHT001796A,"WASHER, METAL",0.042,0.0
VAG,WHT001833,"BOLT, METAL",0.212,0.0
VAG,WHT001937,"NUT, METAL",0.033,0.0
VAG,WHT001938,"NUT, METAL",0.03,0.0
VAG,WHT002492,"WASHER, METAL",0.019,0.0
VAG,WHT002789,GASKET RUBBER SEAL,0.001,0.003
VAG,WHT004923B,"BOLT, METAL",0.042,0.0
VAG,WHT004973,GASKET RUBBER SEAL,0.001,0.003
VAG,WHT006114,GASKET RUBBER SEAL,0.004,0.012
GEBA,10585,WATER PUMP ASSY,0.857,0.0
GEBA,10875,WATER PUMP ASSY,1.529,0.0
NTN / SNR,10294910,BEARING,0.347,0.0
NTN / SNR,1274910,"BEARING, TAPERED",0.136,0.0
NTN / SNR,20514910,"BEARING, TAPERED",0.842,0.0
NTN / SNR,30204,BEARING,0.142,0.0
NTN / SNR,30205,"BEARING, TAPERED",0.176,0.0
NTN / SNR,30207,"BEARING, TAPERED",0.387,0.0
NTN / SNR,30213,BEARING,1.313,0.0
NTN / SNR,30309D,"BEARING, TAPERED",1.084,0.0
NTN / SNR,32011X,"BEARING, TAPERED",0.629,0.0
NTN / SNR,32022X,"BEARING, TAPERED",0.125,0.0
NTN / SNR,32209,"BEARING, TAPERED",0.674,0.0
NTN / SNR,32910,"BEARING, TAPERED",0.223,0.0
NTN / SNR,33110X2,"BEARING, TAPERED",1.42,0.0
NTN / SNR,378020,"BEARING, TAPERED",0.944,0.0
NTN / SNR,3958120,"BEARING, TAPERED",1.552,0.0
NTN / SNR,398420,"BEARING, HUB",1.332,0.0
NTN / SNR,469453X,"BEARING, TAPERED",1.185,0.0
NTN / SNR,60304911,"BEARING, TAPERED",0.425,0.0
NTN / SNR,6208CM,BEARING,0.385,0.0
NTN / SNR,63022RSC3,"BEARING, TAPERED",0.0,0.0
NTN / SNR,6305CM,"BEARING, TAPERED",0.262,0.0
NTN / SNR,6306CM,"BEARING, TAPERED",0.395,0.0
NTN / SNR,6306ZZ,BEARING,0.392,0.0
NTN / SNR,63082RSC3,"BEARING, TAPERED",0.724,0.0
NTN / SNR,63102RS,"BEARING, TAPERED",0.075,0.0
NTN / SNR,80314912,"BEARING, TAPERED",1.041,0.0
NTN / SNR,HUB238T14,WHEEL HUB ASSY,2.75,0.0
NTN / SNR,NEP31001B10G1,"TENSIONER ASSY, PULLEY",0.127,0.0
NTN / SNR,SC07A42LLSAC4,BEARING,0.132,0.0
ADVICS,A1N156,"PAD KIT, DISC BRAKE",2.493,0.0
ADVICS,A2N159,"REPAIR KIT, BRAKE PAD",1.24,0.0
ADVICS,BMT093,"CYLINDER, BRAKE MASTER ",1.917,0.0
ADVICS,BMT127,"CYLINDER, BRAKE MASTER ",0.993,0.0
HELLA,0031598103,SPARK PLUG,0.057,0.0
HENGST,03C115562,OIL FILTER,0.058,0.0
HENGST,1041800109,OIL FILTER,0.11,0.0
HENGST,11427508969,OIL FILTER,0.094,0.0
HENGST,11427511161,OIL FILTER,0.086,0.0
HENGST,13717548888,"FILTER ASSY, AIR ELEMENT",0.0,0.0
HENGST,2700940004,"FILTER ASSY, AIR ELEMENT",0.0,0.0
HENGST,2710940204,"FILTER ASSY, AIR ELEMENT",0.0,0.0
HENGST,2710940304,"FILTER ASSY, AIR ELEMENT",0.327,0.0
HENGST,4G0133843,"FILTER ASSY, AIR ELEMENT",0.0,0.0
HENGST,4H0819439,"FILTER ASSY, CABIN AIR",0.311,0.0
HENGST,7L0129620,"FILTER ASSY, AIR ELEMENT",0.0,0.0
EXEDY,22300PPA003,"DISC ASSY, CLUTCH FRICTION",0.0,0.0
EXEDY,312500K203,CLUTCH FRICTION DISC,0.0,0.0
EXEDY,8941050620,"DISC ASSY, CLUTCH FRICTION",5.117,0.0
EXEDY,MN171120,"DISC ASSY, CLUTCH FRICTION",6.579,0.0
EXEDY,MZD025U,"DISC, FRICTION  A/T",0.835,0.0
MAN,C22018,"FILTER ASSY, AIR ELEMENT",0.431,0.0
MAN,C28037,"FILTER ASSY, AIR ELEMENT",0.499,0.0
TRIFA,01625,LIGHT BULB,0.053,0.48
TRIFA,01663,LIGHT BULB,0.034,0.31
TRIFA,30381,LIGHT BULB,0.013,0.12
FAG,30204,"BEARING, TAPERED",0.145,0.0
FAG,32011X,"BEARING, TAPERED",0.636,0.0
FAG,32022X,"BEARING, ROLLER",3.528,0.0
FAG,32205,BEARING,0.209,0.0
FAG,32214,"BEARING, HUB",1.837,0.0
FAG,32306,"BEARING, TAPERED",0.652,0.0
FAG,32310,"BEARING, HUB",2.082,0.0
FAG,33014,"BEARING, HUB",1.262,0.0
FAG,33108,"BEARING, ROLLER",1.597,0.0
FAG,33111,"BEARING, ROLLER",0.994,0.0
FAG,33205,BEARING,0.256,0.0
FAG,33206,"BEARING, GEARBOX",0.403,0.0
FAG,33208,"BEARING, ROLLER",0.831,0.0
FAG,33209,BEARING,0.834,0.0
FAG,33210,"BEARING, TAPERED",0.986,0.0
FAG,33211,"BEARING, TAPERED",1.298,0.0
FAG,33212,"BEARING, GEARBOX",1.747,0.0
FAG,6003C3,"BEARING, TAPERED",0.05,0.0
FAG,6003ZZ,BEARING,0.048,0.0
FAG,60042RSC3,BEARING,0.11,0.0
FAG,60052RSC3,BEARING,0.092,0.0
FAG,6005C3,BEARING,0.077,0.0
FAG,60062RS,BEARING,0.132,0.0
FAG,60062RSC3,"BEARING, ROLLER",0.132,0.0
FAG,60072RSC3,BEARING,0.179,0.0
FAG,60092RS,"BEARING, TAPERED",0.276,0.0
FAG,6010C3,BEARING,0.286,0.0
FAG,60122RS,"BEARING, ROLLER",0.48,0.0
FAG,62012RS,"BEARING, TAPERED",0.044,0.0
FAG,62022RSC3,BEARING,0.053,0.0
FAG,62032RSC3,BEARING,0.08,0.0
FAG,62042RSC3,"BEARING, TAPERED",0.124,0.0
FAG,6205,"BEARING, TAPERED",0.154,0.0
FAG,6205ZZC3,"BEARING, TAPERED",0.142,0.0
FAG,6206,"BEARING, TAPERED",0.212,0.0
FAG,6206ZZC3,BEARING,0.221,0.0
FAG,6207C3,"BEARING, TAPERED",0.327,0.0
FAG,6208C3,"BEARING, TAPERED",0.33,0.0
FAG,6210C3,"BEARING, TAPERED",0.525,0.0
FAG,63012RS,BEARING,0.07,0.0
FAG,63012RSC3,BEARING,0.074,0.0
FAG,6301ZZ,"BEARING, TAPERED",0.075,0.0
FAG,63022RS,BEARING,0.097,0.0
FAG,63022RSC3,BEARING,0.099,0.0
FAG,6302ZZ,"BEARING, TAPERED",0.094,0.0
FAG,63032RSC3,"BEARING, ROLLER",0.133,0.0
FAG,6303ZZC3,"BEARING, TAPERED",0.125,0.0
FAG,6304,BEARING,0.167,0.0
FAG,6305,BEARING,0.242,0.0
FAG,6306C3,BEARING,0.394,0.0
FAG,6308ZZC3,"BEARING, TAPERED",177.364,0.0
FAG,6704810,BEARING,0.201,0.0
555,SA6072L,"ARM ASSY, SUSPENSION",1.905,0.0
555,SA6072R,"ARM ASSY, SUSPENSION",1.912,0.0
555,SB1392,"JOINT ASSY, SUSPENSION",0.46,0.0
555,SB1464,"JOINT ASSY, SUSPENSION",0.858,0.0
555,SB1521,"JOINT ASSY, SUSPENSION",0.46,0.0
555,SB1552,"JOINT ASSY, SUSPENSION",0.717,0.0
555,SB1572,"JOINT ASSY, SUSPENSION",0.891,0.0
555,SB1631,"JOINT ASSY, SUSPENSION",0.325,0.0
555,SB1652,"JOINT ASSY, SUSPENSION",0.411,0.0
555,SB1802,"JOINT ASSY, SUSPENSION",0.328,0.0
555,SB2202,"JOINT ASSY, SUSPENSION",1.074,0.0
555,SB2292,"JOINT ASSY, SUSPENSION",0.651,0.0
555,SB2381,"JOINT ASSY, SUSPENSION",0.725,0.0
555,SB2471,"JOINT ASSY, SUSPENSION",1.043,0.0
555,SB2472,"JOINT ASSY, SUSPENSION",1.234,0.0
555,SB2481,"JOINT ASSY, SUSPENSION",1.176,0.0
555,SB2491,"JOINT ASSY, SUSPENSION",1.999,0.0
555,SB2502,"JOINT ASSY, SUSPENSION",1.167,0.0
555,SB2542,"JOINT ASSY, SUSPENSION",0.871,0.0
555,SB2582,"JOINT ASSY, SUSPENSION",0.988,0.0
555,SB2642,"JOINT ASSY, SUSPENSION",0.829,0.0
555,SB2721,"JOINT ASSY, SUSPENSION",1.147,0.0
555,SB2722,"JOINT ASSY, SUSPENSION",1.088,0.0
555,SB2832,"JOINT ASSY, SUSPENSION",1.262,0.0
555,SB2852,"JOINT ASSY, SUSPENSION",1.223,0.0
555,SB2871,"JOINT ASSY, SUSPENSION",1.398,0.0
555,SB2932,"JOINT ASSY, SUSPENSION",0.858,0.0
555,SB2992,"JOINT ASSY, SUSPENSION",0.76,0.0
555,SB3292,"JOINT ASSY, SUSPENSION",1.198,0.0
555,SB3561,"JOINT ASSY, SUSPENSION",0.504,0.0
555,SB3621,"JOINT ASSY, SUSPENSION",0.98,0.0
555,SB3642,"JOINT ASSY, SUSPENSION",0.805,0.0
555,SB3682,"JOINT ASSY, SUSPENSION",1.073,0.0
555,SB3752L,"JOINT ASSY, SUSPENSION",0.949,0.0
555,SB3752R,"JOINT ASSY, SUSPENSION",0.95,0.0
555,SB3772,"JOINT ASSY, SUSPENSION",0.82,0.0
555,SB3782L,"JOINT ASSY, SUSPENSION",1.489,0.0
555,SB3806L,"JOINT ASSY, SUSPENSION",2.467,0.0
555,SB3806R,"JOINT ASSY, SUSPENSION",2.489,0.0
555,SB3812,"END ASSY, TIE ROD STEERING ",0.979,0.0
555,SB3841,"JOINT ASSY, SUSPENSION",0.549,0.0
555,SB3842,"JOINT ASSY, SUSPENSION",0.526,0.0
555,SB3862L,"JOINT ASSY, SUSPENSION",2.455,0.0
555,SB3862R,"JOINT ASSY, SUSPENSION",2.456,0.0
555,SB3864L,"JOINT ASSY, SUSPENSION",2.625,0.0
555,SB3864R,"JOINT ASSY, SUSPENSION",2.632,0.0
555,SB3881,"JOINT ASSY, SUSPENSION",0.52,0.0
555,SB3882,"JOINT ASSY, SUSPENSION",0.789,0.0
555,SB4392L,"JOINT ASSY, SUSPENSION",1.522,0.0
555,SB4392R,"JOINT ASSY, SUSPENSION",1.624,0.0
555,SB4472R,"JOINT ASSY, SUSPENSION",1.506,0.0
555,SB4512,"JOINT ASSY, SUSPENSION",0.556,0.0
555,SB4532,"END ASSY, TIE ROD STEERING ",0.71,0.0
555,SB4562,"JOINT ASSY, SUSPENSION",1.146,0.0
555,SB4572,"JOINT ASSY, SUSPENSION",0.53,0.0
555,SB4592,"JOINT ASSY, SUSPENSION",0.386,0.0
555,SB4672,"JOINT ASSY, SUSPENSION",0.844,0.0
555,SB4692,"JOINT ASSY, SUSPENSION",0.606,0.0
555,SB4722,"JOINT ASSY, DRIVE SHAFT",0.844,0.0
555,SB4812,"JOINT ASSY, SUSPENSION",0.295,0.0
555,SB4821,"JOINT ASSY, SUSPENSION",0.602,0.0
555,SB4832,"JOINT ASSY, SUSPENSION",0.848,0.0
555,SB4872,"JOINT ASSY, SUSPENSION",0.441,0.0
555,SB4882,"JOINT ASSY, SUSPENSION",0.455,0.0
555,SB4952,"JOINT ASSY, SUSPENSION",0.312,0.0
555,SB4982,"JOINT ASSY, SUSPENSION",0.668,0.0
555,SB5154,"JOINT ASSY, SUSPENSION",1.189,0.0
555,SB5162,"JOINT ASSY, SUSPENSION",1.194,0.0
555,SB5302,"JOINT ASSY, SUSPENSION",1.425,0.0
555,SB5311,"JOINT ASSY, SUSPENSION",0.888,0.0
555,SB5312,"JOINT ASSY, SUSPENSION",1.95,0.0
555,SB5322,"JOINT ASSY, SUSPENSION",2.291,0.0
555,SB6101,"JOINT ASSY, SUSPENSION",0.476,0.0
555,SB6102,"JOINT ASSY, SUSPENSION",0.396,0.0
555,SB6115,"JOINT ASSY, SUSPENSION",0.235,0.0
555,SB6182,"JOINT ASSY, SUSPENSION",0.472,0.0
555,SB6185,"JOINT ASSY, SUSPENSION",0.272,0.0
555,SB6191,"JOINT ASSY, SUSPENSION",0.286,0.0
555,SB6192,"JOINT ASSY, SUSPENSION",0.419,0.0
555,SB6242,"JOINT ASSY, SUSPENSION",0.367,0.0
555,SB6302,"JOINT ASSY, SUSPENSION",0.3,0.0
555,SB6312,"JOINT ASSY, SUSPENSION",0.53,0.0
555,SB6412,"JOINT ASSY, SUSPENSION",0.484,0.0
555,SB6642,"JOINT ASSY, SUSPENSION",0.33,0.0
555,SB7102,"JOINT ASSY, SUSPENSION",0.506,0.0
555,SB7153,"JOINT ASSY, SUSPENSION",0.528,0.0
555,SB7154,"JOINT ASSY, SUSPENSION",0.904,0.0
555,SB7232,"JOINT ASSY, SUSPENSION",0.38,0.0
555,SB7542,"JOINT ASSY, SUSPENSION",1.179,0.0
555,SB7562,"JOINT ASSY, SUSPENSION",0.342,0.0
555,SB7721,"JOINT ASSY, SUSPENSION",0.681,0.0
555,SB7722L,"JOINT ASSY, SUSPENSION",1.376,0.0
555,SB7722R,"JOINT ASSY, SUSPENSION",1.371,0.0
555,SB7751,"JOINT ASSY, SUSPENSION",0.307,0.0
555,SB7761,"JOINT ASSY, SUSPENSION",0.964,0.0
555,SB7841,"JOINT ASSY, SUSPENSION",0.696,0.0
555,SB7842,"JOINT ASSY, SUSPENSION",1.564,0.0
555,SB7845,"JOINT ASSY, SUSPENSION",1.405,0.0
555,SB7852,"JOINT ASSY, SUSPENSION",0.256,0.0
555,SB7872,"JOINT ASSY, SUSPENSION",0.473,0.0
555,SB7911,"JOINT ASSY, SUSPENSION",0.842,0.0
555,SB7922,"JOINT ASSY, SUSPENSION",1.242,0.0
555,SBB072,"JOINT ASSY, SUSPENSION",0.494,0.0
555,SBH022,"JOINT ASSY, SUSPENSION",0.856,0.0
555,SBH072,"JOINT ASSY, SUSPENSION",0.664,0.0
555,SBN211,"JOINT ASSY, SUSPENSION",0.873,0.0
555,SBN212,"JOINT ASSY, SUSPENSION",1.297,0.0
555,SBN252,"JOINT ASSY, SUSPENSION",0.738,0.0
555,SBN281,"JOINT ASSY, SUSPENSION",0.629,0.0
555,SBN282,"JOINT ASSY, SUSPENSION",0.701,0.0
555,SBN322,"JOINT ASSY, SUSPENSION",0.481,0.0
555,SBT222,"JOINT ASSY, SUSPENSION",0.965,0.0
555,SBT402,"JOINT ASSY, SUSPENSION",0.831,0.0
555,SBT432L,"JOINT ASSY, SUSPENSION",1.074,0.0
555,SBT432R,"JOINT ASSY, SUSPENSION",1.063,0.0
555,SBT442,"JOINT ASSY, SUSPENSION",1.001,0.0
555,SBT502,"JOINT ASSY, SUSPENSION",1.153,0.0
555,SC2180,SUSPENTION LINK,2.541,0.0
555,SC2830,"END ASSY, STEERING RACK",3.707,0.0
555,SD5320,"END ASSY, STEERING RACK",3.762,0.0
555,SE1341L,"END ASSY, TIE ROD STEERING ",0.682,0.0
555,SE1341R,"END ASSY, TIE ROD STEERING ",0.682,0.0
555,SE1381,"END ASSY, TIE ROD STEERING ",0.503,0.0
555,SE1521,"END ASSY, TIE ROD STEERING ",0.396,0.0
555,SE1541,"END ASSY, TIE ROD STEERING ",0.487,0.0
555,SE1551,"END ASSY, TIE ROD STEERING ",0.388,0.0
555,SE1591,"END ASSY, TIE ROD STEERING ",0.438,0.0
555,SE1651L,"END ASSY, TIE ROD STEERING ",0.44,0.0
555,SE1651R,"END ASSY, TIE ROD STEERING ",0.44,0.0
555,SE1671,"END ASSY, TIE ROD STEERING ",0.92,0.0
555,SE1722,"END ASSY, TIE ROD STEERING ",0.717,0.0
555,SE1731,"END ASSY, TIE ROD STEERING ",0.503,0.0
555,SE2164,"END ASSY, STEERING RACK",0.495,0.0
555,SE2472,"END ASSY, TIE ROD STEERING ",0.689,0.0
555,SE2651,"END ASSY, TIE ROD STEERING ",0.422,0.0
555,SE2671,"END ASSY, TIE ROD STEERING ",0.397,0.0
555,SE2755,"END ASSY, TIE ROD STEERING ",1.158,0.0
555,SE2841,"END ASSY, TIE ROD STEERING ",0.561,0.0
555,SE2842,"END ASSY, TIE ROD STEERING ",1.045,0.0
555,SE2852,"END ASSY, TIE ROD STEERING ",0.718,0.0
555,SE2871,"END ASSY, TIE ROD STEERING ",0.647,0.0
555,SE2921,"END ASSY, TIE ROD STEERING ",0.396,0.0
555,SE2931,"END ASSY, TIE ROD STEERING ",0.378,0.0
555,SE2951L,"END ASSY, TIE ROD STEERING ",0.601,0.0
555,SE2951R,"END ASSY, TIE ROD STEERING ",0.596,0.0
555,SE2953L,"END ASSY, TIE ROD STEERING ",0.652,0.0
555,SE2953R,"END ASSY, TIE ROD STEERING ",0.694,0.0
555,SE2991L,"END ASSY, TIE ROD STEERING ",0.604,0.0
555,SE2991R,"END ASSY, TIE ROD STEERING ",0.603,0.0
555,SE3161L,"END ASSY, TIE ROD STEERING ",0.359,0.0
555,SE3161R,"END ASSY, TIE ROD STEERING ",0.388,0.0
555,SE3211L,"END ASSY, TIE ROD STEERING ",0.46,0.0
555,SE3211R,"END ASSY, TIE ROD STEERING ",0.453,0.0
555,SE3281L,"END ASSY, TIE ROD STEERING ",0.449,0.0
555,SE3281R,"END ASSY, TIE ROD STEERING ",0.448,0.0
555,SE3291L,"END ASSY, TIE ROD STEERING ",0.673,0.0
555,SE3291R,"END ASSY, TIE ROD STEERING ",0.674,0.0
555,SE3511,"END ASSY, TIE ROD STEERING ",0.468,0.0
555,SE3551,"END ASSY, TIE ROD STEERING ",0.891,0.0
555,SE3552,"END ASSY, TIE ROD STEERING ",1.546,0.0
555,SE3561L,"END ASSY, TIE ROD STEERING ",0.826,0.0
555,SE3561R,"END ASSY, TIE ROD STEERING ",0.834,0.0
555,SE3581L,"END ASSY, TIE ROD STEERING ",0.675,0.0
555,SE3581R,"END ASSY, TIE ROD STEERING ",0.674,0.0
555,SE3601L,"END ASSY, TIE ROD STEERING ",0.734,0.0
555,SE3601R,"END ASSY, TIE ROD STEERING ",0.729,0.0
555,SE3631,"END ASSY, TIE ROD STEERING ",0.441,0.0
555,SE3632,"END ASSY, TIE ROD STEERING ",0.737,0.0
555,SE3641L,"END ASSY, TIE ROD STEERING ",0.647,0.0
555,SE3641R,"END ASSY, TIE ROD STEERING ",0.64,0.0
555,SE3811L,"END ASSY, TIE ROD STEERING ",1.184,0.0
555,SE3811R,"END ASSY, TIE ROD STEERING ",1.19,0.0
555,SE3813L,"END ASSY, TIE ROD STEERING ",1.134,0.0
555,SE3813R,"END ASSY, TIE ROD STEERING ",1.228,0.0
555,SE3841,"END ASSY, TIE ROD STEERING ",0.552,0.0
555,SE3861L,"END ASSY, TIE ROD STEERING ",0.747,0.0
555,SE3881,"END ASSY, TIE ROD STEERING ",0.389,0.0
555,SE3891,"END ASSY, TIE ROD STEERING ",0.444,0.0
555,SE3921L,"END ASSY, TIE ROD STEERING ",0.557,0.0
555,SE3921R,"END ASSY, TIE ROD STEERING ",0.56,0.0
555,SE3931L,"END ASSY, TIE ROD STEERING ",0.628,0.0
555,SE3981L,"END ASSY, TIE ROD STEERING ",0.568,0.0
555,SE3981R,"END ASSY, TIE ROD STEERING ",0.568,0.0
555,SE4391,"END ASSY, TIE ROD STEERING ",0.923,0.0
555,SE4392R,"END ASSY, TIE ROD STEERING ",0.812,0.0
555,SE4672,"END ASSY, TIE ROD STEERING ",0.651,0.0
555,SE4681,"END ASSY, TIE ROD STEERING ",0.505,0.0
555,SE4682,"END ASSY, TIE ROD STEERING ",0.508,0.0
555,SE4691,"END ASSY, TIE ROD STEERING ",0.446,0.0
555,SE4721,"END ASSY, TIE ROD STEERING ",0.534,0.0
555,SE4751,"END ASSY, TIE ROD STEERING ",0.504,0.0
555,SE4752,"END ASSY, TIE ROD STEERING ",0.504,0.0
555,SE4761,"END ASSY, TIE ROD STEERING ",0.476,0.0
555,SE4771,"END ASSY, TIE ROD STEERING ",0.425,0.0
555,SE4801,"END ASSY, TIE ROD STEERING ",0.429,0.0
555,SE4811,"END ASSY, TIE ROD STEERING ",0.438,0.0
555,SE4821,"END ASSY, TIE ROD STEERING ",0.461,0.0
555,SE4822,"END ASSY, STEERING RACK",0.811,0.0
555,SE4831,"END ASSY, TIE ROD STEERING ",0.576,0.0
555,SE4832,"END ASSY, TIE ROD STEERING ",0.582,0.0
555,SE4871,"END ASSY, TIE ROD STEERING ",0.805,0.0
555,SE5141,"END ASSY, TIE ROD STEERING ",0.464,0.0
555,SE5161,"END ASSY, TIE ROD STEERING ",0.499,0.0
555,SE5261R,"END ASSY, TIE ROD STEERING ",3.694,0.0
555,SE5281L,"END ASSY, TIE ROD STEERING ",0.501,0.0
555,SE5281R,"END ASSY, TIE ROD STEERING ",0.498,0.0
555,SE6021,"END ASSY, TIE ROD STEERING ",0.317,0.0
555,SE6181L,"END ASSY, TIE ROD STEERING ",0.721,0.0
555,SE6181R,"END ASSY, TIE ROD STEERING ",0.789,0.0
555,SE6191L,"END ASSY, TIE ROD STEERING ",0.641,0.0
555,SE6191R,"END ASSY, TIE ROD STEERING ",0.656,0.0
555,SE6211L,"END ASSY, TIE ROD STEERING ",0.754,0.0
555,SE6211R,"END ASSY, TIE ROD STEERING ",0.763,0.0
555,SE6233,"END ASSY, TIE ROD STEERING ",0.363,0.0
555,SE6241,"END ASSY, TIE ROD STEERING ",0.326,0.0
555,SE6301L,"END ASSY, TIE ROD STEERING ",0.594,0.0
555,SE6301R,"END ASSY, TIE ROD STEERING ",0.541,0.0
555,SE6311L,"END ASSY, TIE ROD STEERING ",0.877,0.0
555,SE6311R,"END ASSY, TIE ROD STEERING ",0.813,0.0
555,SE6421L,"JOINT ASSY, SUSPENSION",2.145,0.0
555,SE6421R,"JOINT ASSY, SUSPENSION",1.03,0.0
555,SE6611L,"END ASSY, TIE ROD STEERING ",0.463,0.0
555,SE6611R,"END ASSY, TIE ROD STEERING ",0.429,0.0
555,SE6641L,"END ASSY, TIE ROD STEERING ",0.565,0.0
555,SE6641R,"END ASSY, TIE ROD STEERING ",0.528,0.0
555,SE6651,"END ASSY, TIE ROD STEERING ",0.55,0.0
555,SE7261,"END ASSY, TIE ROD STEERING ",0.442,0.0
555,SE7262,"END ASSY, TIE ROD STEERING ",0.385,0.0
555,SE7301,"END ASSY, TIE ROD STEERING ",0.366,0.0
555,SE7461,"END ASSY, TIE ROD STEERING ",0.293,0.0
555,SE7481L,"END ASSY, TIE ROD STEERING ",0.36,0.0
555,SE7481R,"END ASSY, TIE ROD STEERING ",0.362,0.0
555,SE7571,"END ASSY, TIE ROD STEERING ",0.397,0.0
555,SE7591L,"END ASSY, TIE ROD STEERING ",0.652,0.0
555,SE7591R,"END ASSY, TIE ROD STEERING ",0.656,0.0
